time	Vo_no_amp
6.05829999999989521E-8	3.72539490664249584E-12
6.05929999999989644E-8	1.81370268921427558E-12
6.06029999999989322E-8	2.39653344560499937E-13
6.06129999999989444E-8	-9.45982160655536219E-13
6.06229999999989566E-8	-1.70576818898197269E-12
6.06329999999989511E-8	-2.01658348498836526E-12
6.06429999999989366E-8	-1.87020161469489543E-12
6.06529999999989400E-8	-1.27345914357203238E-12
6.06629999999989256E-8	-2.48008906221829051E-13
6.06729999999989289E-8	1.17033340707438960E-12
6.06829999999989234E-8	2.93263067544105871E-12
6.06929999999989178E-8	4.97822518233344802E-12
6.07029999999989300E-8	7.23646089481757482E-12
6.07129999999989156E-8	9.62868066295807523E-12
6.07229999999989190E-8	1.20704444859848548E-11
6.07329999999989134E-8	1.44739092664041613E-11
6.07429999999989256E-8	1.67503064852484451E-11
6.07529999999989112E-8	1.88124519366048681E-11
6.07629999999989234E-8	2.05772210204610895E-11
6.07729999999989001E-8	2.19679241381597778E-11
6.07829999999989123E-8	2.29165194537702233E-11
6.07929999999989157E-8	2.33656045608911711E-11
6.08029999999989190E-8	2.32701342932625366E-11
6.08129999999989046E-8	2.25988189883073876E-11
6.08229999999989079E-8	2.13351659174293617E-11
6.08329999999989024E-8	1.94781361274824927E-11
6.08429999999988880E-8	1.70423991692475285E-11
6.08529999999988913E-8	1.40581786641296280E-11
6.08629999999988947E-8	1.05706921039046620E-11
6.08729999999988891E-8	6.63919859023618208E-12
6.08829999999989013E-8	2.33567828249311660E-12
6.08929999999988869E-8	-2.25682313177112670E-12
6.09029999999988902E-8	-7.04614293728246821E-12
6.09129999999988936E-8	-1.19331932838741972E-11
6.09229999999988703E-8	-1.68143406179013777E-11
6.09329999999988825E-8	-2.15839119977404437E-11
6.09429999999988858E-8	-2.61367645054472320E-11
6.09529999999988803E-8	-3.03708525934547557E-11
6.09629999999988748E-8	-3.41897285041655241E-11
6.09729999999988781E-8	-3.75049127030192286E-11
6.09829999999988814E-8	-4.02380745068794532E-11
6.09929999999988759E-8	-4.23229678415591692E-11
6.10029999999988615E-8	-4.37070733648051224E-11
6.10129999999988648E-8	-4.43529058818145927E-11
6.10229999999988593E-8	-4.42389547243993597E-11
6.10329999999988715E-8	-4.33602342264070018E-11
6.10429999999988571E-8	-4.17284313666428286E-11
6.10529999999988426E-8	-3.93716478586184193E-11
6.10629999999988549E-8	-3.63337441849781717E-11
6.10729999999988493E-8	-3.26733030268807889E-11
6.10829999999988615E-8	-2.84622390205499842E-11
6.10929999999988560E-8	-2.37840906394834173E-11
6.11029999999988505E-8	-1.87320380439691814E-11
6.11129999999988449E-8	-1.34066976338447796E-11
6.11229999999988571E-8	-7.91374946234173393E-12
6.11329999999988516E-8	-2.36145747127206596E-12
6.11429999999988461E-8	3.14185526040895668E-12
6.11529999999988583E-8	8.49031331189461902E-12
6.11629999999988350E-8	1.35829155539285762E-11
6.11729999999988205E-8	1.83258217087268416E-11
6.11829999999988328E-8	2.26344427784492463E-11
6.11929999999988450E-8	2.64352845851237417E-11
6.12029999999988306E-8	2.96675002562706736E-11
6.12129999999988161E-8	3.22841152246940322E-11
6.12229999999988284E-8	3.42528969979706721E-11
6.12329999999988139E-8	3.55568512946931259E-11
6.12429999999988173E-8	3.61943357872711680E-11
6.12529999999988206E-8	3.61787923668063227E-11
6.12629999999988240E-8	3.55381084235200984E-11
6.12729999999988273E-8	3.43136270102271190E-11
6.12829999999988040E-8	3.25588347004147138E-11
6.12929999999988162E-8	3.03377641238761653E-11
6.13029999999988195E-8	2.77231552450047491E-11
6.13129999999988229E-8	2.47944252598882198E-11
6.13229999999988085E-8	2.16355014465363471E-11
6.13329999999988118E-8	1.83325743341825720E-11
6.13429999999988063E-8	1.49718300852924346E-11
6.13529999999987918E-8	1.16372209913379909E-11
6.13629999999988129E-8	8.40833153196424377E-12
6.13729999999987896E-8	5.35839459880254498E-12
6.13829999999988019E-8	2.55250824105309526E-12
6.13929999999987874E-8	4.60976541897382397E-14
6.14029999999987730E-8	-2.11633975918951656E-12
6.14129999999987852E-8	-3.90217628196509292E-12
6.14229999999987974E-8	-5.29126123831367590E-12
6.14329999999987830E-8	-6.27618119806994201E-12
6.14429999999987952E-8	-6.86216953722148482E-12
6.14529999999987719E-8	-7.06667107203666234E-12
6.14629999999987930E-8	-6.91857654472229466E-12
6.14729999999987786E-8	-6.45715038208415226E-12
6.14829999999987820E-8	-5.73068314797597722E-12
6.14929999999987764E-8	-4.79490726892332209E-12
6.15029999999987709E-8	-3.71122071243759510E-12
6.15129999999987742E-8	-2.54476811508733114E-12
6.15229999999987864E-8	-1.36243225503341581E-12
6.15329999999987631E-8	-2.30790742820694339E-13
6.15429999999987665E-8	7.85906569375231090E-13
6.15529999999987609E-8	1.62768467739584666E-12
6.15629999999987465E-8	2.24066236143561648E-12
6.15729999999987587E-8	2.57869390141200805E-12
6.15829999999987443E-8	2.60478945501009251E-12
6.15929999999987654E-8	2.29227610172123253E-12
6.16029999999987510E-8	1.62566862824687353E-12
6.16129999999987543E-8	6.01226965766106236E-13
6.16229999999987399E-8	-7.72814412342835055E-13
6.16329999999987521E-8	-2.47635110429330352E-12
6.16429999999987377E-8	-4.47784457686387327E-12
6.16529999999987499E-8	-6.73507761805390626E-12
6.16629999999987444E-8	-9.19620946704349507E-12
6.16729999999987477E-8	-1.18011026414750142E-11
6.16829999999987333E-8	-1.44828862175782280E-11
6.16929999999987366E-8	-1.71697140812326055E-11
6.17029999999987311E-8	-1.97866716354606353E-11
6.17129999999987255E-8	-2.22577806729118599E-11
6.17229999999987289E-8	-2.45080496141536841E-11
6.17329999999987145E-8	-2.64655151253570819E-11
6.17429999999987267E-8	-2.80632213294517729E-11
6.17529999999987211E-8	-2.92410844292939354E-11
6.17629999999987511E-8	-2.99475935215758060E-11
6.17729999999987278E-8	-3.01413026264046824E-11
6.17829999999987223E-8	-2.97920744138996341E-11
6.17929999999987167E-8	-2.88820426444860967E-11
6.18029999999987201E-8	-2.74062677259652121E-11
6.18129999999987234E-8	-2.53730677506972402E-11
6.18229999999987179E-8	-2.28040156826839047E-11
6.18329999999987123E-8	-1.97336018736336216E-11
6.18429999999987157E-8	-1.62085696686826286E-11
6.18529999999987012E-8	-1.22869403109111608E-11
6.18629999999987135E-8	-8.03675139218782597E-12
6.18729999999987079E-8	-3.53454046065384819E-12
6.18829999999986846E-8	1.13638811309824450E-12
6.18929999999986968E-8	5.88786943315236844E-12
6.19029999999987002E-8	1.06289096351733292E-11
6.19129999999987035E-8	1.52677917380457884E-11
6.19229999999986980E-8	1.97142030778122690E-11
6.19329999999986924E-8	2.38813311679741158E-11
6.19429999999986869E-8	2.76878756814116000E-11
6.19529999999986902E-8	3.10599264250867657E-11
6.19629999999986669E-8	3.39326606995731339E-11
6.19729999999986791E-8	3.62518182252629773E-11
6.19829999999986914E-8	3.79749176851276804E-11
6.19929999999986858E-8	3.90721856493134245E-11
6.20029999999986714E-8	3.95271760184317067E-11
6.20129999999986747E-8	3.93370659990176064E-11
6.20229999999986781E-8	3.85126228391320602E-11
6.20329999999986725E-8	3.70778438951869749E-11
6.20429999999986670E-8	3.50692808534274647E-11
6.20529999999986703E-8	3.25350668932197884E-11
6.20629999999986559E-8	2.95336730594238261E-11
6.20729999999986681E-8	2.61324268839778018E-11
6.20829999999986804E-8	2.24058321331002164E-11
6.20929999999986570E-8	1.84337332924452380E-11
6.21029999999986693E-8	1.42993719752009429E-11
6.21129999999986637E-8	1.00873848360292184E-11
6.21229999999986493E-8	5.88179375976563978E-12
6.21329999999986349E-8	1.76403899291838995E-12
6.21429999999986649E-8	-2.18889555185484985E-12
6.21529999999986593E-8	-5.90621833092425419E-12
6.21629999999986538E-8	-9.32488500151966093E-12
6.21729999999986482E-8	-1.23909345259589765E-11
6.21829999999986427E-8	-1.50605749815640211E-11
6.21929999999986372E-8	-1.73009942380567416E-11
6.22029999999986316E-8	-1.90908779574791643E-11
6.22129999999986438E-8	-2.04206250257014688E-11
6.22229999999986561E-8	-2.12922583761402340E-11
6.22329999999986505E-8	-2.17190370709670377E-11
6.22429999999986272E-8	-2.17247832757858772E-11
6.22529999999986483E-8	-2.13429451508518486E-11
6.22629999999986161E-8	-2.06154234294480565E-11
6.22729999999986372E-8	-1.95911953725959709E-11
6.22829999999986139E-8	-1.83247747673241346E-11
6.22929999999986173E-8	-1.68745505914045357E-11
6.23029999999986206E-8	-1.53010498115217275E-11
6.23129999999986239E-8	-1.36651714334500030E-11
6.23229999999986273E-8	-1.20264393422453408E-11
6.23329999999986129E-8	-1.04413206565975614E-11
6.23429999999986073E-8	-8.96165428437800493E-12
6.23529999999986018E-8	-7.63323112838762263E-12
6.23629999999986051E-8	-6.49456302868834268E-12
6.23729999999986084E-8	-5.57587219806436174E-12
6.23829999999986029E-8	-4.89832681307532347E-12
6.23929999999986151E-8	-4.47354174630120482E-12
6.24029999999986185E-8	-4.30335630210631503E-12
6.24129999999985952E-8	-4.37989338230772685E-12
6.24229999999986074E-8	-4.68589694101168064E-12
6.24329999999986196E-8	-5.19533711514357144E-12
6.24429999999985963E-8	-5.87426526196597720E-12
6.24529999999985819E-8	-6.68189448843903122E-12
6.24629999999985941E-8	-7.57187529048831820E-12
6.24729999999986063E-8	-8.49373079748123061E-12
6.24829999999986008E-8	-9.39441197682823415E-12
6.24929999999985775E-8	-1.02199300781337032E-11
6.25029999999985897E-8	-1.09170216207702109E-11
6.25129999999985841E-8	-1.14348003858501679E-11
6.25229999999985786E-8	-1.17263512178689489E-11
6.25329999999985642E-8	-1.17502220147138159E-11
6.25429999999985675E-8	-1.14717730599339229E-11
6.25529999999985709E-8	-1.08643467191168042E-11
6.25629999999985742E-8	-9.91022533572673403E-12
6.25729999999985687E-8	-8.60135078070473647E-12
6.25829999999985631E-8	-6.93978540173234393E-12
6.25929999999985665E-8	-4.93790092995197050E-12
6.26029999999985698E-8	-2.61828905608800877E-12
6.26129999999985731E-8	-1.33947033557849537E-14
6.26229999999985587E-8	2.83511966983107033E-12
6.26329999999985620E-8	5.87726328928761443E-12
6.26429999999985654E-8	9.05583764430845051E-12
6.26529999999985421E-8	1.23077601688491844E-11
6.26629999999985543E-8	1.55655574633948524E-11
6.26729999999985488E-8	1.87589900893892425E-11
6.26829999999985432E-8	2.18167675225643443E-11
6.26929999999985466E-8	2.46683094391254709E-11
6.27029999999985321E-8	2.72455082146974092E-11
6.27129999999985266E-8	2.94844474025687919E-11
6.27229999999985566E-8	3.13270320339507924E-11
6.27329999999985422E-8	3.27224888110042622E-11
6.27429999999985455E-8	3.36286975812202726E-11
6.27529999999985222E-8	3.40133198034941930E-11
6.27629999999985522E-8	3.38546949157450827E-11
6.27729999999985289E-8	3.31424814281275060E-11
6.27829999999985322E-8	3.18780260285858885E-11
6.27929999999985444E-8	3.00744508560607526E-11
6.28029999999985211E-8	2.77564562357499689E-11
6.28129999999985245E-8	2.49598434119696089E-11
6.28229999999985278E-8	2.17307689437663676E-11
6.28329999999985134E-8	1.81247492236337959E-11
6.28429999999985256E-8	1.42054398532658555E-11
6.28529999999985201E-8	1.00432202193049624E-11
6.28629999999985145E-8	5.71361843424707505E-12
6.28729999999985090E-8	1.29561572663168012E-12
6.28829999999985123E-8	-3.13012771747979457E-12
6.28929999999985156E-8	-7.48308160687649426E-12
6.29029999999985101E-8	-1.16846444871009902E-11
6.29129999999985046E-8	-1.56598885522354458E-11
6.29229999999984990E-8	-1.93392076420813575E-11
6.29329999999985112E-8	-2.26598283952638013E-11
6.29429999999985146E-8	-2.55671482073799972E-11
6.29529999999984913E-8	-2.80158682074490262E-11
6.29629999999985035E-8	-2.99708947794066471E-11
6.29729999999985068E-8	-3.14079890996662003E-11
6.29829999999985013E-8	-3.23141506123054612E-11
6.29929999999984958E-8	-3.26877271628275157E-11
6.30029999999984902E-8	-3.25382514735087014E-11
6.30129999999984847E-8	-3.18860105785518844E-11
6.30229999999984791E-8	-3.07613615657885742E-11
6.30329999999984736E-8	-2.92038133163137159E-11
6.30429999999984947E-8	-2.72608997181136337E-11
6.30529999999984714E-8	-2.49868749003312196E-11
6.30629999999984747E-8	-2.24412652811660518E-11
6.30729999999984781E-8	-1.96873165710261011E-11
6.30829999999984903E-8	-1.67903762556489178E-11
6.30929999999984581E-8	-1.38162534244111979E-11
6.31029999999984703E-8	-1.08295980435451122E-11
6.31129999999984737E-8	-7.89234088874180006E-12
6.31229999999984770E-8	-5.06223339114255921E-12
6.31329999999984626E-8	-2.39152369391456121E-12
6.31429999999984837E-8	7.41986468224518347E-14
6.31529999999984604E-8	2.29696155180125094E-12
6.31629999999984548E-8	4.24715048411630924E-12
6.31729999999984582E-8	5.90401316210666849E-12
6.31829999999984615E-8	7.25591866742997382E-12
6.31929999999984560E-8	8.30036721580172454E-12
6.32029999999984504E-8	9.04375345987667423E-12
6.32129999999984271E-8	9.50089268903858652E-12
6.32229999999984571E-8	9.69432547993368665E-12
6.32329999999984516E-8	9.65342206091993660E-12
6.32429999999984371E-8	9.41331275380845156E-12
6.32529999999984494E-8	9.01367524570258105E-12
6.32629999999984260E-8	8.49741302279116972E-12
6.32729999999984294E-8	7.90926196675307924E-12
6.32829999999984327E-8	7.29436379343051655E-12
6.32929999999984361E-8	6.69684565881379346E-12
6.33029999999984483E-8	6.15844485641348971E-12
6.33129999999984427E-8	5.71721609236048334E-12
6.33229999999984372E-8	5.40635638802712482E-12
6.33329999999984139E-8	5.25317930325656945E-12
6.33429999999984261E-8	5.27826601026639075E-12
6.33529999999984295E-8	5.49481590232891204E-12
6.33629999999984506E-8	5.90821400680759901E-12
6.33729999999984095E-8	6.51582660493557597E-12
6.33829999999984128E-8	7.30703028361999518E-12
6.33929999999984162E-8	8.26347333401159112E-12
6.34029999999984106E-8	9.35956215572804240E-12
6.34129999999983962E-8	1.05631592974508592E-11
6.34229999999984084E-8	1.18364741157733455E-11
6.34329999999984206E-8	1.31371219047676768E-11
6.34429999999984151E-8	1.44193228701088483E-11
6.34529999999984007E-8	1.56352086053866746E-11
6.34629999999984040E-8	1.67362008590691613E-11
6.34729999999984074E-8	1.76744254250107424E-11
6.34829999999983929E-8	1.84041230075904183E-11
6.34929999999983963E-8	1.88830189507104107E-11
6.35029999999983996E-8	1.90736147860367344E-11
6.35129999999983852E-8	1.89443666065455396E-11
6.35229999999983974E-8	1.84707182263341463E-11
6.35329999999983830E-8	1.76359608564117121E-11
6.35429999999983686E-8	1.64318955184868498E-11
6.35529999999984074E-8	1.48592795320257887E-11
6.35629999999983752E-8	1.29280440162333998E-11
6.35729999999983786E-8	1.06572752993706521E-11
6.35829999999983819E-8	8.07495926693709976E-12
6.35929999999983675E-8	5.21749384896943891E-12
6.36029999999983886E-8	2.12898087886405873E-12
6.36129999999983653E-8	-1.13968571849314415E-12
6.36229999999983775E-8	-4.53191318858676162E-12
6.36329999999983720E-8	-7.98665776236545089E-12
6.36429999999983842E-8	-1.14397961363037481E-11
6.36529999999983609E-8	-1.48255865128027331E-11
6.36629999999983553E-8	-1.80781827474139623E-11
6.36729999999983676E-8	-2.11331637471127642E-11
6.36829999999983709E-8	-2.39290398518972314E-11
6.36929999999983565E-8	-2.64086985126251106E-11
6.37029999999983509E-8	-2.85207531239863377E-11
6.37129999999983543E-8	-3.02207613368305505E-11
6.37229999999983310E-8	-3.14722824920561095E-11
6.37329999999983343E-8	-3.22477478971932996E-11
6.37429999999983465E-8	-3.25291223964968124E-11
6.37529999999983499E-8	-3.23083409496250873E-11
6.37629999999983621E-8	-3.15875096120017362E-11
6.37729999999983299E-8	-3.03788662636152784E-11
6.37829999999983421E-8	-2.87045024988129338E-11
6.37929999999983455E-8	-2.65958540913783370E-11
6.38029999999983310E-8	-2.40929732226874105E-11
6.38129999999983433E-8	-2.12436010669780417E-11
6.38229999999983377E-8	-1.81020642452266722E-11
6.38329999999983411E-8	-1.47280229711015265E-11
6.38429999999983178E-8	-1.11851023076694656E-11
6.38529999999983300E-8	-7.53944073797518399E-12
6.38629999999983244E-8	-3.85819215682554573E-12
6.38729999999983367E-8	-2.08018367043636943E-13
6.38829999999983134E-8	3.34639081766957824E-12
6.38929999999983256E-8	6.74373370059557864E-12
6.39029999999983200E-8	9.92741475981859089E-12
6.39129999999983323E-8	1.28467330510691791E-11
6.39229999999983356E-8	1.54579128573187319E-11
6.39329999999983123E-8	1.77249526593426943E-11
6.39429999999983156E-8	1.96202732666808055E-11
6.39529999999983190E-8	2.11251511900937583E-11
6.39629999999983045E-8	2.22299289117881127E-11
6.39729999999982901E-8	2.29339994619304433E-11
6.39829999999983023E-8	2.32455684848549859E-11
6.39929999999982968E-8	2.31812026276354022E-11
6.40029999999983090E-8	2.27651784626291764E-11
6.40129999999983035E-8	2.20286511261033979E-11
6.40229999999982979E-8	2.10086662952066794E-11
6.40329999999982835E-8	1.97470429337254538E-11
6.40429999999982869E-8	1.82891573246435324E-11
6.40529999999982724E-8	1.66826611916342671E-11
6.40629999999983024E-8	1.49761681217921261E-11
6.40729999999982702E-8	1.32179429974535978E-11
6.40829999999982913E-8	1.14546287247215961E-11
6.40929999999982769E-8	9.73004324071380466E-12
6.41029999999982891E-8	8.08407763721031714E-12
6.41129999999982836E-8	6.55172331228636118E-12
6.41229999999982603E-8	5.16225242720411703E-12
6.41329999999982725E-8	3.93857169861422829E-12
6.41429999999982847E-8	2.89676480890925836E-12
6.41529999999982614E-8	2.04583359367624684E-12
